seqnames,start,end,width,strand,gene_name,gene_id,EnrichNumber,MeanMethDiff,MeanBeta.WildType_1,MeanBeta.WildType_2,MeanBeta.WildType_3,MeanBeta.Mutation_1,MeanBeta.Mutation_2,MeanBeta.Mutation_3
2,38985489,38994313,  8825,-,si:ch211-119o8.6,ENSDARG00000026972,  7, 8.432265e-01,0.9560439560,0.9279731192,0.9423076923,0.9626190476,0.9252878074,0.9400453147
5,64869176,64885099, 15924,-,krt1-c5,ENSDARG00000026979,  5, 1.393985e+01,0.6526315789,0.6755212355,0.6420077220,0.8849206349,0.7900000000,0.7415282392
8,20453134,20471546, 18413,+,rexo1,ENSDARG00000026986,  5,-1.927749e-01,0.9641414141,0.9464912281,0.9764705882,0.9611439187,0.9484946040,0.9534615385
8,10337869,10449671,111803,+,tbc1d22b,ENSDARG00000026988, 18, 1.075174e+00,0.9480936819,0.9273168922,0.9476091942,0.9581994627,0.9489534368,0.9468902667
2,36644451,36659156, 14706,+,klhl6,ENSDARG00000026990,  2,-7.449364e+00,0.9705882353,0.7179487179,0.8299632353,0.6250000000,0.7333333333,0.7564102564
19,40859853,40898600, 38748,+,zgc:85777,ENSDARG00000027009,  5,-1.376398e+00,0.9717647059,0.9324146442,0.9487581699,0.9065842491,0.9451726727,0.9388412596
13, 7573563, 7749222,175660,+,gbf1,ENSDARG00000027016, 41, 2.727050e+00,0.8880694690,0.8943255480,0.8735038681,0.9060629339,0.9105561719,0.9244226917
20,13173379,13311918,138540,+,ppp2r5a,ENSDARG00000027017,188, 1.240331e+00,0.9264248492,0.9311491849,0.9377882746,0.9501548334,0.9423132112,0.9343452926
11,32576300,32725851,149552,-,pcdh17,ENSDARG00000027041,  5,-3.088633e+00,0.9316239316,0.9548489666,0.9840000000,0.9580952381,0.9466666667,0.9306197965
20,34012571,34030969, 18399,-,scyl3,ENSDARG00000027046,  3, 9.622622e-01,0.8333333333,0.8687219569,0.9230769231,0.9212962963,0.8636363636,0.9032258065
3,40807011,40820612, 13602,+,arpc1b,ENSDARG00000027063,  1, 1.673328e+00,0.9027777778,0.9024390244,1.0000000000,0.9456521739,0.9607843137,0.9185185185
11,34822099,34914857, 92759,+,slc38a3a,ENSDARG00000027065,  8, 3.585956e+00,0.7983576082,0.9043595593,0.9118787451,0.9245842572,0.9424806964,0.9153425852
1, 6159930, 6172328, 12399,+,cnppd1,ENSDARG00000027078,  1,-6.465085e+00,0.1562500000,0.0615384615,0.0816326531,0.0204081633,0.0227272727,0.0333333333
9,11906770,12036444,129675,-,znf804a,ENSDARG00000027079,  6, 4.579145e+00,0.8377512543,0.8549182299,0.8854251012,0.8621834285,0.9199620428,0.9093931496
17,16298122,16326565, 28444,-,hmbox1a,ENSDARG00000027082, 15,-3.189565e+00,0.9259066143,0.9662643957,0.9375163399,0.9207251687,0.9422315124,0.8697528389
16, 2745006, 2809527, 64522,-,tgfb2,ENSDARG00000027087, 39, 9.644330e-01,0.7117600685,0.6838259930,0.6850586404,0.6945929393,0.6992227744,0.6994341267
5,41124098,41144768, 20671,-,zfr,ENSDARG00000027109, 11, 2.890647e+00,0.8333133971,0.7910171231,0.8284082339,0.8551095490,0.8535573123,0.8126009179
23,44347252,44401223, 53972,+,ephb4b,ENSDARG00000027112, 21, 1.995634e+00,0.9000790778,0.9288287025,0.8785336302,0.9200073286,0.9227003172,0.9332401549
10,31220433,31230014,  9582,+,tmem218,ENSDARG00000027129,  1,-9.009009e-01,0.0000000000,0.0158730159,0.0000000000,0.0000000000,0.0000000000,0.0000000000
25,34681018,34725976, 44959,-,nup160,ENSDARG00000027140, 36, 2.446026e+00,0.7718134342,0.8072988009,0.7938345152,0.8184091367,0.8282100939,0.8174671017
1,52653626,52661711,  8086,-,aptx,ENSDARG00000027143,  2,-3.845456e+00,0.9000000000,0.9666666667,0.9705882353,0.9672043011,0.8181818182,0.9285714286
10,35367722,35412518, 44797,-,gabrr3a,ENSDARG00000027153, 12,-1.381708e+00,0.9340739344,0.9510231934,0.9725845984,0.9450136527,0.9489168166,0.9315888976
8,23192212,23212965, 20754,+,tpd52l2a,ENSDARG00000027154,  1, 1.573577e-01,0.9238095238,0.9215686275,0.9513888889,0.9545454545,0.9503546099,0.9124087591
13,  480911,  490569,  9659,+,fbxo28,ENSDARG00000027159, 35, 8.232972e-02,0.5488111048,0.5452063381,0.5483938700,0.5495702203,0.5470094034,0.5500291700
13,23919480,23958361, 38882,-,phactr2,ENSDARG00000027172,  3, 2.687270e-01,0.0000000000,0.0100256294,0.0000000000,0.0144927536,0.0075757576,0.0044444444
3,32679274,32689328, 10055,+,kat8,ENSDARG00000027187,  1,-7.756376e-02,0.9230769231,0.9270833333,0.8698630137,0.9166666667,0.9047619048,0.8834951456
19, 9184175, 9208113, 23939,+,hcn3,ENSDARG00000027192, 31, 1.227812e+00,0.9292343292,0.9352134646,0.9345167562,0.9488509861,0.9510586723,0.9329488689
1,35896488,35931143, 34656,-,smad1,ENSDARG00000027199,  7,-1.483784e+00,0.9455782313,0.8541666667,0.8857906799,0.8951257303,0.8620034348,0.8587125759
7,28668979,28698556, 29578,-,adgrg1,ENSDARG00000027222, 14, 8.541358e-01,0.8828375161,0.8503181156,0.8817323212,0.8847965054,0.8890157698,0.8507486798
9,21365043,21385489, 20447,-,ift88,ENSDARG00000027234, 17,-4.816440e-01,0.0595075305,0.0597398410,0.0654432713,0.0570487660,0.0551267448,0.0559435227
17,51821906,51895123, 73218,-,numb,ENSDARG00000027279, 57,-6.031002e-01,0.7632501099,0.7811671824,0.7631024603,0.7781672720,0.7587605593,0.7669607349
13,32993911,32997365,  3455,-,kcnf1b,ENSDARG00000027285, 10, 4.139418e-01,0.0024374328,0.0039284709,0.0058823529,0.0027485950,0.0108871294,0.0073413429
2,43467241,43507278, 40038,+,nrp1b,ENSDARG00000027290, 23,-3.859199e+00,0.9500323041,0.9101557195,0.8996487353,0.8614142827,0.8760695716,0.8915682360
5,37948283,37965763, 17481,-,mpzl2b,ENSDARG00000027345,  2,-8.391822e-01,0.0294117647,0.0192307692,0.0000000000,0.0000000000,0.0232558140,0.0000000000
9,21430311,21462164, 31854,-,zmym2,ENSDARG00000027353, 11, 2.766758e-01,0.0909090909,0.0811491539,0.0909090909,0.0899015343,0.0909090909,0.0869887414
1,17674745,17679089,  4345,+,slc25a4,ENSDARG00000027355,  9,-1.225030e+00,0.9394586895,0.9398816393,0.9238095238,0.9080571800,0.9737654321,0.9024756104
3,32830042,32842383, 12342,+,cd2bp2,ENSDARG00000027357, 10, 1.660434e+00,0.5657575758,0.5524774718,0.5716009697,0.5778866357,0.5774113475,0.5700000000
3, 5573313, 5611867, 38555,+,si:ch211-106h11.3,ENSDARG00000027360, 45, 2.485612e+00,0.9101821368,0.9202348351,0.9322016147,0.9380741766,0.9381993370,0.9460276713
23,45155156,45341439,186284,-,ccdc171,ENSDARG00000027381, 50, 9.093401e-01,0.9210701978,0.9562594850,0.9468195228,0.9597859896,0.9617845989,0.9333900739
22,  537717,  549760, 12044,-,ccnd3,ENSDARG00000027391, 50, 9.767541e-01,0.5630536480,0.5713773439,0.5694855933,0.5667367464,0.5840561108,0.5797110484
7,32720227,32749591, 29365,+,si:ch211-150g13.3,ENSDARG00000027394, 17, 2.604798e+00,0.4834881321,0.5172477065,0.4588235294,0.5159902298,0.5163398693,0.5119414958
7, 5324061, 5377214, 53154,-,vangl2,ENSDARG00000027397, 39,-3.140222e+00,0.8017223334,0.7635570496,0.7773277766,0.7587585102,0.7543087059,0.7640397617
6, 3825751, 3863452, 37702,+,gad1b,ENSDARG00000027419,  2, 1.365131e+01,0.8285714286,0.7414141414,0.7500000000,0.9415115310,0.8681693989,0.9237179487
18,20881462,21049580,168119,-,igf1ra,ENSDARG00000027423, 47,-3.077190e-01,0.8971842207,0.8817942495,0.8942884076,0.8844882096,0.9020902497,0.8661313778
3,18044776,18061783, 17008,+,mettl26,ENSDARG00000027461,  2,-3.348125e+00,0.9530040053,0.9782608696,0.9555555556,0.9375000000,0.8865576102,0.9652147610
17, 7795559, 7820991, 25433,-,rmnd1,ENSDARG00000027465,  4,-1.397058e+01,0.9589783282,0.9615384615,0.9705882353,0.8655303030,0.7500000000,0.8611111111
23,40408644,40438581, 29938,+,elovl4b,ENSDARG00000027495,  8,-7.545561e-02,0.3681506849,0.3510589942,0.3623132586,0.3599358974,0.3653846154,0.3522727273
1,51310752,51377850, 67099,+,mast1a,ENSDARG00000027497, 49, 9.203777e-01,0.9403301958,0.9228720363,0.9420968517,0.9604981984,0.9439552876,0.9357614690
24,20064088,20154965, 90878,-,oxsr1b,ENSDARG00000027500,  9, 1.646030e+00,0.8067087840,0.7655963430,0.7554746078,0.8196554830,0.7769073789,0.7861299354
2,57879347,57893504, 14158,-,TPGS1,ENSDARG00000027547, 23, 1.781214e-01,0.3780721423,0.3684641319,0.3747221740,0.3771594465,0.3748310615,0.3754187150
5,13104851,13169120, 64270,-,mapk1,ENSDARG00000027552,  4, 3.438486e+00,0.8998302207,0.8989942529,0.9118404118,0.9848484848,0.9106572482,0.9513953942
17, 2160916, 2265029,104114,+,pak6a,ENSDARG00000027564,100, 2.353699e+00,0.9068868317,0.9190689017,0.9155301348,0.9400092915,0.9316035620,0.9339378223
8,46215861,46221296,  5436,+,angptl7,ENSDARG00000027582,  1,-9.782609e-01,1.0000000000,0.8636363636,1.0000000000,0.9200000000,0.8636363636,0.9696969697
5,13211452,13253907, 42456,-,top3b,ENSDARG00000027586, 12, 8.248356e-01,0.9098509487,0.9360793765,0.9304136530,0.9503986798,0.9312211303,0.9128724214
6, 9703721, 9709599,  5879,-,fzd7b,ENSDARG00000027589,  3, 2.371106e+00,0.8425925926,0.8951048951,0.9369369369,0.8888888889,0.8888888889,0.9561904762
18,41525877,41539256, 13380,+,selenot1b,ENSDARG00000027595,  5,-5.039852e-01,0.0096911764,0.0072751323,0.0000000000,0.0033708574,0.0017778129,0.0000000000
10, 1187653, 1278046, 90394,-,pdlim5b,ENSDARG00000027600, 24, 7.560456e+00,0.8168383174,0.8564811722,0.8440139781,0.9240132963,0.9306388627,0.9171119211
15,45992123,46132191,140069,+,lrfn1,ENSDARG00000027602, 37, 2.725469e+00,0.9137686312,0.8917756087,0.9401151855,0.9598720825,0.9394519603,0.9435679442
16,45249055,45290599, 41545,-,hpn,ENSDARG00000027609, 15,-2.938791e+00,0.6024116693,0.6417978689,0.6271862348,0.5999279820,0.6047474747,0.6008166883
9,24220315,24246383, 26069,-,cavin2a,ENSDARG00000027611,  9, 3.448067e+00,0.9433151865,0.9021930024,0.9098878954,0.9429515133,0.9525492485,0.9246758101
22,31205226,31466591,261366,+,grip2b,ENSDARG00000027618,122,-6.882591e-01,0.8918392717,0.8874100376,0.9016206332,0.9001820162,0.8867804286,0.8866617799
24,24847683,24883996, 36314,-,crhb,ENSDARG00000027657, 12,-1.708651e+00,0.7198801647,0.7609554904,0.7283075895,0.7214646465,0.7247295319,0.7158548806
23,  640001,  653333, 13333,+,irf10,ENSDARG00000027658, 17,-2.293838e+00,0.5423490797,0.5375323890,0.5477040761,0.5278789807,0.5212292390,0.5094743846
10,19015146,19021576,  6431,+,tmem230a,ENSDARG00000027687,  5,-2.440718e+00,0.9500000000,0.9163043478,0.9857142857,0.9500000000,0.9104166667,0.9284552846
3,16687830,16721244, 33415,-,pold1,ENSDARG00000027689, 13, 3.392576e-01,0.9535685888,0.9554783019,0.9035856453,0.9407672095,0.9329218873,0.9354727486
8, 3345133, 3415202, 70070,-,zgc:103510,ENSDARG00000027699, 10, 1.088553e+00,0.8231001865,0.8330760795,0.8224549721,0.8500645933,0.8331915829,0.8284677275
12,11601559,11651690, 50132,-,btbd16,ENSDARG00000027710, 10, 6.140636e-01,0.7583636600,0.7455059869,0.7422753298,0.7685137456,0.7525116342,0.7561392795
20,28869969,28886829, 16861,-,srsf5b,ENSDARG00000027734, 11, 1.413309e+00,0.9639671835,0.9789400116,0.9521398469,0.9739285891,0.9968652038,0.9861539924
19,42045427,42068989, 23563,+,si:ch211-13c6.2,ENSDARG00000027738,  4,-6.503442e-01,1.0000000000,0.9488636364,0.9560283688,0.9423076923,0.9746896259,0.9335994194
2,31296644,31304619,  7976,-,adcyap1b,ENSDARG00000027740,  1, 1.219512e+00,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0192307692
11, 6454146, 6457748,  3603,+,gadd45ba,ENSDARG00000027744,  2,-3.513514e-01,0.0000000000,0.0000000000,0.0454545455,0.0000000000,0.0277777778,0.0000000000
5,29157777,29177272, 19496,+,dpp7,ENSDARG00000027750,  2, 6.351812e+00,0.9090909091,0.8602941176,0.9224137931,0.8571428571,0.9750000000,0.9666666667
13, 1180257, 1208930, 28674,+,tnfaip3,ENSDARG00000027777, 23, 3.660661e-01,0.9735396119,0.9406118746,0.9365504061,0.9583565920,0.9732556779,0.9628121630
23,26797035,26890217, 93183,-,adcy6b,ENSDARG00000027797,  2, 1.602226e+01,0.6136363636,0.8518189885,0.7823529412,1.0000000000,0.8625730994,0.9771561772
20,  441942,  465786, 23845,-,frk,ENSDARG00000027807, 13,-3.321418e-01,0.0115384615,0.0047852518,0.0193017469,0.0088201272,0.0000000000,0.0104360360
20,42221158,42243456, 22299,-,nus1,ENSDARG00000027813,  4, 1.473684e+00,0.9389932984,0.9632154882,0.9714285714,0.9606274802,0.9800307220,0.9523169483
9, 6118362, 6210067, 91706,-,tmtops2b,ENSDARG00000027822,  8, 2.710732e+00,0.9187500000,0.8532725792,0.8165750916,0.9199484726,0.8761730055,0.8897776103
24,42072143,42075487,  3345,+,top1mt,ENSDARG00000027824, 36, 3.558633e-01,0.1205648183,0.1267053506,0.1171556521,0.1169001958,0.1274959662,0.1267829996
1,32339484,32385665, 46182,+,pudp,ENSDARG00000027826,  3, 1.989916e+00,0.8125000000,0.9502004317,0.8787878788,0.9761904762,0.9343589744,0.8904601571
24,21090156,21120182, 30027,+,ccdc191,ENSDARG00000027851,  5, 2.491528e+01,0.7079365079,0.5067716728,0.5339835196,0.9636660342,0.7610389610,0.7112820513
17,51138092,51201558, 63467,-,paplna,ENSDARG00000027867, 99, 1.094969e+00,0.8953191974,0.8989494220,0.9015779031,0.9165603960,0.9055382456,0.9096220584
13,43637867,43659541, 21675,+,zfyve21,ENSDARG00000027887,  3,-6.283525e-01,1.0000000000,0.9782608696,1.0000000000,0.9722222222,0.9871794872,0.9819819820
19,41401133,41407315,  6183,-,sem1,ENSDARG00000027899,  5, 9.095806e+00,0.7706382979,0.6441055341,0.7333333333,0.7578970752,0.8588324148,0.7938524590
7,12389866,12791251,401386,-,adamtsl3,ENSDARG00000027903,291, 1.283427e+00,0.9201271228,0.9212902115,0.9184893042,0.9376494847,0.9312953642,0.9297203423
20,28801642,28827760, 26119,+,fntb,ENSDARG00000027916, 14, 4.893193e+00,0.5883197577,0.5963862314,0.5421997645,0.6546448759,0.5810669498,0.6417697245
20,52273446,52316299, 42854,-,naprt,ENSDARG00000027930, 52, 9.209199e-01,0.5718428892,0.5648653058,0.5661359570,0.5788395037,0.5747237473,0.5795702371
8,18042257,18165677,123421,+,glis1b,ENSDARG00000027933, 14,-1.794002e+00,0.8520804083,0.8030767813,0.8665007878,0.8314699088,0.8206382459,0.7957931144
6,41806673,41887398, 80726,+,rad18,ENSDARG00000027938,  9,-2.971103e+00,0.8394171525,0.8723655012,0.9064217475,0.7397911208,0.9074456948,0.7795224085
20,33530296,33537243,  6948,+,kcnf1a,ENSDARG00000027940,  5,-2.307348e-01,0.0000000000,0.0147058824,0.0000000000,0.0000000000,0.0068965517,0.0067796610
2, 5585495, 5681658, 96164,+,fgf12a,ENSDARG00000027957, 40, 9.397190e-01,0.6387000410,0.6235957076,0.6217201456,0.6382003184,0.6296956989,0.6303510055
2,47587238,47622806, 35569,-,ap1s3b,ENSDARG00000027966,  8, 1.309826e+00,0.9154460498,0.8969403033,0.9242065451,0.9512032086,0.9305555556,0.9104515846
20,54419592,54437287, 17696,-,yy1b,ENSDARG00000027978, 50,-2.155125e-02,0.0035470459,0.0033083871,0.0051814712,0.0037469472,0.0028733611,0.0042611323
2, 5791908, 5810326, 18419,+,slc35d1b,ENSDARG00000027986, 13, 1.313805e+00,0.9207001091,0.9134161303,0.9229557207,0.9374915249,0.9313162570,0.9197626276
9,21144862,21164617, 19756,+,hao2,ENSDARG00000027992,  5, 2.251850e+00,0.8971074560,0.9390804598,0.8644522145,0.9158964036,0.9259591195,0.9257218009
16,40558622,40569769, 11148,+,tp53inp1,ENSDARG00000028017,  5, 2.114707e+00,0.8765673936,0.8502262640,0.6940425532,0.8439328885,0.8796724778,0.8507103042
3,53687645,53724182, 36538,-,rdh8a,ENSDARG00000028048, 11, 9.184061e+00,0.7636363636,0.8535839896,0.7961309524,0.9109592162,0.9255252756,0.9143371291
10,40848354,40941706, 93353,-,bmp1b,ENSDARG00000028053, 28, 5.206864e-01,0.8012375585,0.8074122518,0.7649115123,0.8036583761,0.7909662520,0.8052931478
7,48719924,48740807, 20884,-,traf6,ENSDARG00000028058, 18, 3.957334e-01,0.9413621197,0.9478504383,0.9657513718,0.9601920068,0.9432928772,0.9511890899
11, 7322704, 7341807, 19104,+,diras1a,ENSDARG00000028066,  2, 5.159048e+00,0.9545454545,0.8477564103,0.9459459459,1.0000000000,0.9500000000,0.9444444444
10,18909152,18935945, 26794,+,bnip3lb,ENSDARG00000028067,  3, 4.038964e+00,0.8539682540,0.9459459459,0.9019607843,0.9653155878,0.9606535948,0.9157857646
8,51165392,51295301,129910,-,bmp1a,ENSDARG00000028071, 33, 1.842798e+00,0.8094788868,0.7858711903,0.7877290868,0.8241661140,0.7764658863,0.8164780350
5,69553686,69573572, 19887,-,mapkapk5,ENSDARG00000028082, 14, 3.200451e+00,0.9243081059,0.9519496204,0.9146153846,0.9585294051,0.9699216454,0.9308257345
20,26392324,26407233, 14910,+,zbtb2b,ENSDARG00000028086, 17,-2.111287e+00,0.6216679619,0.6383454236,0.6047775370,0.5977060110,0.6000958235,0.6188613143
12,33790121,33807366, 17246,-,galk1,ENSDARG00000028088,  3,-1.434769e+00,0.9166666667,0.9841179807,0.9523809524,0.9577294686,0.9571256039,0.9383668975
10,10208455,10274162, 65708,+,sh2d3ca,ENSDARG00000028099,  7, 3.889382e+00,0.1517857143,0.0676691729,0.1122448980,0.2077922078,0.1523809524,0.1309272123
15, 6138423, 6406443,268021,-,dscamb,ENSDARG00000028118,129, 7.300688e-01,0.8343535363,0.8288128854,0.8312896137,0.8345303595,0.8422421843,0.8497239973
2,14998612,15035163, 36552,-,hccsa.1,ENSDARG00000028131,  7,-7.545759e-04,0.9233193277,0.9778239778,0.9821428571,0.9693413729,0.9675324675,0.9692084049
13,29768837,29805529, 36693,+,pax2a,ENSDARG00000028148,  9,-2.257191e+00,0.7407407407,0.7403198653,0.6666666667,0.8580630320,0.5672514620,0.6494789161
25,16354083,16431599, 77517,+,tead1a,ENSDARG00000028159,  6, 8.682297e+00,0.5279106858,0.4825533662,0.3365178820,0.4997276688,0.4671052632,0.5767476337
2,32391897,32459923, 68027,-,slc4a2a,ENSDARG00000028173, 17, 2.884400e+00,0.9456986433,0.9002952868,0.9292770987,0.9569225671,0.9412296823,0.9547530838
4,18383253,18418566, 35314,-,cradd,ENSDARG00000028192,  5, 1.158050e+00,0.9288888889,0.8940988836,0.8763001223,0.8970435246,0.9047658863,0.9056410256
9,42894845,43075960,181116,-,ttn.2,ENSDARG00000028213,  4, 5.953515e+00,0.7983558994,0.8267184035,0.7955827068,0.9500000000,0.8852813853,0.8412878788
19, 2273019, 2307722, 34704,+,itgb8,ENSDARG00000028222, 14, 1.838616e+00,0.7572950233,0.7335820484,0.7006411999,0.7509752576,0.7553678624,0.7436332556
13,11434130,11445034, 10905,+,zbtb18,ENSDARG00000028228, 20,-1.322132e+00,0.8243469783,0.8374391017,0.8189339827,0.8080350227,0.8355421846,0.8121035649
15,20830146,20841910, 11765,-,aldh3a2a,ENSDARG00000028259,  2,-3.451329e+00,0.9615384615,0.9235431235,1.0000000000,0.8750000000,0.9407051282,0.9177489177
8,46499098,46511194, 12097,-,sult1st1,ENSDARG00000028275,  2,-4.385218e+00,0.5612012987,0.4166666667,0.4727272727,0.4788486162,0.4722360420,0.4743589744
13,36557205,36568260, 11056,-,synj2bp,ENSDARG00000028321, 11,-5.995961e+00,0.1436731533,0.1970013253,0.2350473850,0.1285492237,0.1211559872,0.1294476795
23,28807002,28925757,118756,+,pex14,ENSDARG00000028322, 21, 8.712661e-01,0.7268672185,0.7937025535,0.7697144472,0.7477012594,0.7965454310,0.7797647274
13,36583399,36593618, 10220,+,gmfb,ENSDARG00000028327,  4, 9.452477e-01,0.0000000000,0.0000000000,0.0000000000,0.0098529412,0.0000000000,0.0141109320
7,17253705,17309337, 55633,+,nitr9,ENSDARG00000028333,  5,-3.546202e+00,0.7632992327,0.8208879493,0.9018087855,0.8672619048,0.8276575277,0.7056427690
23, 3751451, 3761692, 10242,-,hmga1a,ENSDARG00000028335, 13, 1.638539e-03,0.0069230769,0.0050343965,0.0026525199,0.0065947498,0.0047763786,0.0028340290
5,11838905,11864424, 25520,+,tesca,ENSDARG00000028346,  7, 2.085555e+00,0.9243307719,0.9310047781,0.8555715802,0.9338043490,0.9424604188,0.9038496625
15,42163356,42208890, 45535,-,pax3b,ENSDARG00000028348, 15,-4.594883e-01,0.3259889215,0.4547418968,0.4782539683,0.4097322079,0.4673151897,0.4326574916
20, 9826769, 9848953, 22185,+,stxbp6l,ENSDARG00000028354,  4, 2.658913e+00,0.9312082421,0.8355906150,0.9468085106,0.9647236989,0.9227453581,0.9352891933
16,44983613,45003842, 20230,-,sult2st3,ENSDARG00000028367,  1, 5.707763e+00,0.8035714286,0.8591549296,0.8285714286,0.8750000000,0.9473684211,0.8684210526
6,41023580,41030698,  7119,-,trub2,ENSDARG00000028379,  4, 2.367347e+00,0.9375000000,0.9366769096,0.9365228268,0.9444444444,0.9695512821,0.9593253968
7,17061761,17105323, 43563,+,htatip2,ENSDARG00000028386, 21, 1.046379e+01,0.1335216348,0.1639108139,0.1389305718,0.3120955500,0.1982074782,0.2468681117
17,48829579,48892781, 63203,+,daam2,ENSDARG00000028393, 32, 1.975766e+00,0.9286625458,0.8853544399,0.9215300013,0.9407086166,0.9366559833,0.9242623867
6,41094058,41117242, 23185,+,fkbp5,ENSDARG00000028396,  2, 5.534751e-01,0.0000000000,0.0072463768,0.0000000000,0.0000000000,0.0000000000,0.0165535957
23, 6948941, 6984986, 36046,-,edem2,ENSDARG00000028448,  6, 2.546154e+00,0.9144385403,0.9166198429,0.9520233625,0.9604923839,0.9303481177,0.9596052096
13, 7084735, 7157062, 72328,+,rps6ka2,ENSDARG00000028469, 53, 7.698256e-01,0.9575998320,0.9371416415,0.9281222027,0.9526060939,0.9544296061,0.9508101930
20,43689208,43715242, 26035,+,lin9,ENSDARG00000028475,  1,-1.988684e+00,0.9318181818,0.9158415842,0.9493087558,0.9024390244,0.9194312796,0.9123505976
8,13104760,13159587, 54828,+,itgb4,ENSDARG00000028507,  7,-2.180513e+00,0.8665674603,0.9234286102,0.8735676089,0.8725607121,0.8170428542,0.9018969404
25, 3449959, 3472910, 22952,-,hbp1,ENSDARG00000028517,  8, 4.527158e+00,0.8950360121,0.9081163219,0.9042466418,0.9515395033,0.9494690481,0.9400099763
3,31394149,31430489, 36341,+,c1ql3b,ENSDARG00000028521, 27, 1.047650e+00,0.8878841568,0.9317090226,0.8789061984,0.9010933957,0.9242682412,0.9019648380
19,35039902,35342027,302126,-,macf1a,ENSDARG00000028533, 36, 3.242676e+00,0.7112549621,0.7024980459,0.6977288839,0.7422412151,0.7326944604,0.7249441896
25, 3708087, 3747393, 39307,-,morc2,ENSDARG00000028539, 26, 4.474008e-01,0.9380669116,0.9040260522,0.9262064184,0.9312333889,0.9234271007,0.9376562759
20, 7122527, 7135546, 13020,-,si:ch211-121a2.4,ENSDARG00000028541, 14,-4.848931e+00,0.0989016651,0.0610849836,0.0558346415,0.0143053728,0.0335314196,0.0206106263
